"adj.P.Val"	"P.Value"	"AveExpr"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.ID"	"Gene.title"
0.999853664110929	0.000562490586591987	8.019018837465	4.05687768243572	-1.52419173613383	0.697587520440002	"LPAR1"	"1902"	"lysophosphatidic acid receptor 1"
0.999853664110929	0.000847640733152004	6.9962670744025	3.88552938514196	-1.72532258430984	0.442403661545001	"TYMS"	"7298"	"thymidylate synthetase"
0.999853664110929	0.00101047698346091	6.20620541347	-3.81196239660606	-1.81239800297823	-0.21812790141	"SLC4A3"	"6508"	"solute carrier family 4 member 3"
0.999853664110929	0.00103293366932383	4.838357330175	-3.80275209429541	-1.82332672071803	-0.303065038380001	"BICD1"	"636"	"BICD cargo adaptor 1"
0.999853664110929	0.00114812180492545	5.8782251042375	-3.75842334455522	-1.87600533492694	-0.339029091275001	"CHN1"	"1123"	"chimerin 1"
0.999853664110929	0.00134623905438451	6.9346790606925	3.69158149678175	-1.95566872242738	0.299847592585003	"KLF4"	"9314"	"Kruppel like factor 4"
0.999853664110929	0.00138662827731332	7.5774459528025	3.67915517031654	-1.97050691384112	0.537688385424999	"DFNA5"	"1687"	"DFNA5, deafness associated tumor suppressor"
0.999853664110929	0.00166494698825449	8.185809389475	3.60215073608178	-2.06263316980163	0.357373740790001	"TRAK2"	"66008"	"trafficking kinesin protein 2"
0.999853664110929	0.00186115731527974	7.3972392053	3.55514895520066	-2.11899702470494	0.26025073517	"GDE1"	"51573"	"glycerophosphodiester phosphodiesterase 1"
0.999853664110929	0.00221311772245867	6.99103017849	3.48189892601677	-2.2069989675684	0.386377753790001	"PNRC1"	"10957"	"proline rich nuclear receptor coactivator 1"
0.999853664110929	0.00242294972068834	8.204233804815	3.44349636844056	-2.25319858836196	0.24827811728	"PCNA"	"5111"	"proliferating cell nuclear antigen"
0.999853664110929	0.00249951530521797	7.698554229595	3.43029093929762	-2.26909321373784	0.295464071720001	"PLEKHO2"	"80301"	"pleckstrin homology domain containing O2"
0.999853664110929	0.00255574545209386	8.2721191826825	3.42084275778217	-2.28046766142552	0.547012312474997	"C10orf10"	"11067"	"chromosome 10 open reading frame 10"
0.999853664110929	0.00273292224681514	8.6353822396475	3.39234980847001	-2.31477946632334	0.895592654665002	"PPL"	"5493"	"periplakin"
0.999853664110929	0.00336465465173808	4.699046141225	-3.30367493502667	-2.42162488003758	-0.177684547029999	"MAP3K9"	"4293"	"mitogen-activated protein kinase kinase kinase 9"
