"adj.P.Val"	"P.Value"	"AveExpr"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.ID"	"Gene.title"
8.30713681092245e-06	1.51936658635984e-10	12.6445977734038	7.99114056050757	11.3190658832806	1.4251025210117	"ABRA"	"137735"	"actin binding Rho activating protein"
0.0209177335042143	8.55603984485622e-07	10.385210936554	5.60352049824568	4.74113794175293	1.98286208143338	""	""	""
0.0209177335042143	1.14774943781697e-06	15.1405421934224	5.52104228892627	4.51055882950418	1.00503272857643	"ABRA"	"137735"	"actin binding Rho activating protein"
0.0231679185931192	1.69495517828033e-06	6.93821706919629	5.41120368276161	4.20401606573444	1.62439222633741	"MIR7-3HG"	"284424"	"MIR7-3 host gene"
0.0289519078654528	2.8549472578668e-06	9.41538674495951	-5.26355032675222	3.79314999053562	-1.33689957966855	"PLEKHM3"	"389072"	"pleckstrin homology domain containing M3"
0.0289519078654528	3.17716410046121e-06	12.453316273818	5.23315068427999	3.70876424050074	1.47520059285793	"OTUD1"	"220213"	"OTU deubiquitinase 1"
0.0396502112935617	5.07638736268736e-06	10.6239041919082	5.09941792226178	3.33852142078653	1.12560838821596	"OTUD1"	"220213"	"OTU deubiquitinase 1"
0.0505333251275501	7.39399361719983e-06	8.67808400023921	4.9914351567109	3.04089822258009	1.13317660689825	"EVX1"	"2128"	"even-skipped homeobox 1"
0.0678726904693333	1.11724593365158e-05	13.3124743998758	4.87215806429325	2.71375521043982	0.82983778190458	"ACTA2"	"59"	"actin, alpha 2, smooth muscle, aorta"
0.0765107530286629	1.39937362649589e-05	9.71459897743491	-4.806736266639	2.53512468336144	-1.09216147654787	"SEMA6A"	"57556"	"semaphorin 6A"
0.150205803275224	3.15022371804157e-05	13.786590182721	-4.56858335934261	1.89043007464265	-0.725201372250476	"KIAA1109"	"84162"	"KIAA1109"
0.150205803275224	3.54474699929305e-05	6.01611460223981	4.53361299634206	1.79658230706814	1.78212944297056	"DOCK8"	"81704"	"dedicator of cytokinesis 8"
0.150205803275224	4.09212223060807e-05	8.71938496205223	-4.49092738877621	1.68234163514102	-1.14001348548561	"CD2AP"	"23607"	"CD2 associated protein"
0.150205803275224	4.09915725412482e-05	12.1887193043284	-4.4904159278858	1.68097492448575	-0.584426512259713	"GTPBP8"	"29083"	"GTP binding protein 8 (putative)"
0.150205803275224	4.12087251783879e-05	6.62927394435141	-4.4888425721936	1.67677096963274	-1.34415446766284	"ACTRT3"	"84517"	"actin related protein T3"
0.156109995740603	4.79751542870646e-05	6.63179829688674	4.4434845720763	1.55578608897541	1.84147139680584	"C17orf77"	"146723"	"chromosome 17 open reading frame 77"
0.156109995740603	5.13571288550308e-05	7.24477304098847	-4.42310728252351	1.50156782340239	-1.90447026001141	"ZNF26"	"7574"	"zinc finger protein 26"
0.156109995740603	5.25301189648179e-05	5.53170544927574	4.41634438603723	1.48359247829669	1.45576393828456	"CTAG1A///CTAG1B"	"246100///1485"	"cancer/testis antigen 1A///cancer/testis antigen 1B"
0.156109995740603	5.42494726853489e-05	8.04954914023712	-4.40669296135314	1.45795602427079	-1.48557919418167	"REG3G"	"130120"	"regenerating family member 3 gamma"
0.166927997739692	6.3976877418223e-05	10.24116254894	4.35714563310729	1.32665594359108	0.836531626340843	"NEDD9"	"4739"	"neural precursor cell expressed, developmentally down-regulated 9"
0.166927997739692	6.41150059905537e-05	8.8547868263098	-4.35649633700604	1.32493880443995	-1.61828694435252	"PCNX4"	"64430"	"pecanex homolog 4 (Drosophila)"
0.170912310908489	7.15780379243754e-05	7.90590091711985	-4.32329832815588	1.23726579260715	-2.0211932584742	"SCGB1D2"	"10647"	"secretoglobin family 1D member 2"
0.170912310908489	7.60121221198489e-05	9.75570097385471	-4.30513615842384	1.18940457373153	-0.708836108682442	"MRPL30"	"51263"	"mitochondrial ribosomal protein L30"
0.170912310908489	7.88687496524752e-05	7.94818329505623	-4.29397371384532	1.16002602238153	-2.0351602682183	"TBL1X"	"6907"	"transducin (beta)-like 1X-linked"
