"adj.P.Val"	"P.Value"	"AveExpr"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.ID"	"Gene.title"
0.559069307465181	0.0198780198209842	11.0726758970674	-2.40436309885751	-3.1959425550504	-0.282379899709902	"TMED5"	"50999"	"transmembrane p24 trafficking protein 5"
0.635382708097412	0.0525737790842742	7.63133871786925	1.9847563672126	-3.92338945242605	0.677325551484277	"TMED3"	"23423"	"transmembrane p24 trafficking protein 3"
0.769889127443942	0.167577074280179	10.6872711989456	1.40000598947526	-4.73713540049395	0.210958135146111	"TMED1"	"11018"	"transmembrane p24 trafficking protein 1"
0.772622292900865	0.172457059563786	12.1232047634408	1.38380244652143	-4.75608603523483	0.18362707855823	"TMED4"	"222068"	"transmembrane p24 trafficking protein 4"
0.775529991817196	0.177316041841798	7.11847604716258	-1.36801578247773	-4.7743544639499	-0.753687237103789	"TMED5"	"50999"	"transmembrane p24 trafficking protein 5"
0.807274858499508	0.225072217558059	11.6414378110572	-1.22806123241425	-4.92782170877751	-0.293813060819209	"TMED2"	"10959"	"transmembrane p24 trafficking protein 2"
0.810331411560875	0.232965053116849	14.4360856581704	-1.20712090028218	-4.94945808880734	-0.138090723199532	"TMED5"	"50999"	"transmembrane p24 trafficking protein 5"
0.827831435718064	0.262481051297185	12.532925929025	-1.13310005317983	-5.0231372613986	-0.139618710023422	"TMED10"	"10972"	"transmembrane p24 trafficking protein 10"
0.833005793652512	0.272412319899532	12.2393517344788	1.109538331764	-5.04566794233261	0.14037450189411	"TMED9"	"54732"	"transmembrane p24 trafficking protein 9"
0.841319134305656	0.293235878151475	10.0277741224647	1.06202765202843	-5.08973512584748	0.192123784493493	"TMED4"	"222068"	"transmembrane p24 trafficking protein 4"
0.842638175132292	0.296580817226841	9.34535972257663	1.05461651913986	-5.0964440043139	0.271499875667645	"TMED3"	"23423"	"transmembrane p24 trafficking protein 3"
0.861590017453282	0.344850816080904	12.0176206624516	0.953484142454634	-5.18350792271002	0.208139376164961	"TMED4"	"222068"	"transmembrane p24 trafficking protein 4"
0.877517785033106	0.389475383754642	11.125888955529	-0.867986668419153	-5.25053572701742	-0.239215292196164	"TMED2"	"10959"	"transmembrane p24 trafficking protein 2"
0.882399459220078	0.406960855303036	11.2714433589599	0.836181677199509	-5.27391839737431	0.11888889466606	"TMED5"	"50999"	"transmembrane p24 trafficking protein 5"
0.883550027557716	0.409684113269715	8.43971357679029	-0.83130470143909	-5.27742913669578	-0.356956828442355	"TMED10"	"10972"	"transmembrane p24 trafficking protein 10"
0.890938007055358	0.43909877869323	11.6078643402349	-0.779835374528474	-5.31326395844369	-0.123522738882899	"TMED4"	"222068"	"transmembrane p24 trafficking protein 4"
0.892196320053185	0.443436876758037	8.6972307575626	-0.772420852340538	-5.31824275279724	-0.325252581384527	"TMED4"	"222068"	"transmembrane p24 trafficking protein 4"
0.908157349849865	0.500882395673192	14.1922330835635	-0.677935982563766	-5.37762140667441	-0.0605534806493981	"TMED2"	"10959"	"transmembrane p24 trafficking protein 2"
0.938579213182572	0.619007368050304	11.4315197344902	-0.500318094085592	-5.46865265731003	-0.0814288654694	"TMED5"	"50999"	"transmembrane p24 trafficking protein 5"
0.961920986109775	0.733702607059	14.3424853620434	-0.342075246691179	-5.52685783892551	-0.0352149818593332	"TMED10"	"10972"	"transmembrane p24 trafficking protein 10"
0.962072360671719	0.735921695783123	7.55327330527121	-0.339110258322232	-5.52774105529602	-0.0770154376699717	"TMED5"	"50999"	"transmembrane p24 trafficking protein 5"
0.963693878862185	0.750253650967376	9.95372600533801	0.320032481143904	-5.53324098073578	0.0543074963754897	"TMED3"	"23423"	"transmembrane p24 trafficking protein 3"
0.966149522505117	0.770236227544908	7.22147298961031	-0.293627771158542	-5.54033020411071	-0.134392669540496	"TMED3"	"23423"	"transmembrane p24 trafficking protein 3"
0.970300578333214	0.799754989147938	10.2665965742296	-0.254994237033539	-5.54960722505609	-0.0603542140332536	"TMED9"	"54732"	"transmembrane p24 trafficking protein 9"
0.976055160663764	0.838720138240603	6.88948678290656	-0.204574791389904	-5.55975416782979	-0.087468505771926	"TMED6"	"146456"	"transmembrane p24 trafficking protein 6"
