adj.P.Val	P.Value	AveExpr	t	B	logFC	Gene.symbol	Gene.ID	Gene.title	normalized_logFC
0.504558125213667	0.0001164315284483	7.054777	-4.78685645638273	-1.17372387321507	-0.618998255555555	LRPPRC	10128	leucine rich pentatricopeptide repeat containing	-0.1755691042850147
0.5995806912455	0.0003295863148872	9.30135147368421	-4.33633635314249	-1.5936080980221	-0.417784722222224	ACSL3	2181	acyl-CoA synthetase long-chain family member 3	0.0583258966321338
0.5995806912455	0.000332855891131	7.93347521052632	4.33208071169283	-1.5976984096613	0.707678666666665	QKI	9444	QKI, KH domain containing RNA binding	1.3665890935230631
0.687795279057246	0.0006837610966967	8.88787015789474	-4.02212427829055	-1.90126660078404	-0.484169911111112	LAMP2	3920	lysosomal associated membrane protein 2	-0.0188416952232768
0.77605968194396	0.0008876223736198	4.14712084210526	3.90980688962927	-2.01381214827462	0.335018433333333	CD44	960	CD44 molecule (Indian blood group)	0.933400708162874
0.77605968194396	0.0013828680715996	9.55500673684211	-3.7186855813706	-2.20799190321371	-0.352634433333332	EIF1AX	1964	eukaryotic translation initiation factor 1A, X-linked	0.1340580137863805
0.77605968194396	0.0014433695117185	9.06557215789474	-3.70019614153234	-2.22693758696393	-0.534738199999998	EIF1AX	1964	eukaryotic translation initiation factor 1A, X-linked	-0.0776233774496453
0.77605968194396	0.0017114822348785	9.53355231578947	-3.62655424013304	-2.30264680817066	-0.310958611111111	ACSL3	2181	acyl-CoA synthetase long-chain family member 3	0.1825028987571206
0.77605968194396	0.0018963761620224	9.67648052631579	-3.58214955792119	-2.3484790237074	-0.327109011111112	RERE	473	arginine-glutamic acid dipeptide repeats	0.1637293214522834
0.77605968194396	0.0034369489907218	6.91886642105263	-3.32344041176734	-2.6176601071313	-0.392374444444445	PTPN3	5774	protein tyrosine phosphatase, non-receptor type 3	0.0878633578837719
0.77605968194396	0.0035883652542053	5.58104	-3.30457470771748	-2.63739912757538	-0.505028233333332	EIF3M	10480	eukaryotic translation initiation factor 3 subunit M	-0.0430878640294989
0.77605968194396	0.0041227891448065	4.296773	-3.24370002182904	-2.70115749564781	-0.380706799999999	COPS8	10920	COP9 signalosome subunit 8	0.101426082332896
0.77605968194396	0.0041693379370693	3.43540984210526	-3.23876855711767	-2.70632632031183	-0.277286333333333	EIF3M	10480	eukaryotic translation initiation factor 3 subunit M	0.2216442890564929
0.77605968194396	0.0051528516998459	9.90216052631579	-3.1454788831767	-2.80417702182375	-0.263623044444445	IPO7	10527	importin 7	0.2375267941457686
0.77605968194396	0.0061070954049887	9.02699947368421	-3.07024669539486	-2.88313018619447	-0.512551233333332	SRSF10	10772	serine and arginine rich splicing factor 10	-0.0518327633548576
0.77605968194396	0.0064264834463854	10.8194273684211	-3.04759887976945	-2.90689464261734	-0.198663222222223	MARCH6	10299	membrane associated ring-CH-type finger 6	0.3130375086913668
0.77605968194396	0.0068195583401735	6.28029610526316	-3.02117637358309	-2.93461350445314	-0.320986411111111	PTPN3	5774	protein tyrosine phosphatase, non-receptor type 3	0.1708463652658487
0.77605968194396	0.0082064003164527	4.79207263157895	2.93844133072767	-3.02133008445545	0.446285577777778	CD44	960	CD44 molecule (Indian blood group)	1.0627400643222282
0.77605968194396	0.0085718101680862	10.5823715263158	-2.91889066936089	-3.04179707481162	-0.36476088888889	HADH	3033	hydroxyacyl-CoA dehydrogenase	0.1199619572920571
0.77605968194396	0.0088168737937447	7.286503	-2.9062231930794	-3.05505189810737	-0.313857622222222	MTMR3	8897	myotubularin related protein 3	0.1791330249953544
0.77605968194396	0.0093925301358328	5.148356	-2.8777500953586	-3.0848247955689	-0.620910711111112	EIF3M	10480	eukaryotic translation initiation factor 3 subunit M	-0.1777921843458374
0.77605968194396	0.0101558374837181	6.09317778947368	2.84247507888966	-3.12166577914184	0.382337611111111	TCF3	6929	transcription factor 3	0.9884055527495316
0.77605968194396	0.010313374389081	11.4519084210526	-2.83551220488102	-3.12893132301084	-0.314153555555555	NR3C1	2908	nuclear receptor subfamily 3 group C member 1	0.1787890256324651
0.77605968194396	0.0106618998237145	11.3817815789474	-2.82046299514461	-3.14462687547143	-0.347382111111113	NR3C1	2908	nuclear receptor subfamily 3 group C member 1	0.1401634277246568
0.77605968194396	0.0124721278736221	8.20617142105263	-2.74915494007771	-3.21883383625949	-0.382163	EIF1AX	1964	eukaryotic translation initiation factor 1A, X-linked	0.0997333636837414
0.77605968194396	0.0124785600307515	10.1728865789474	2.74891965106	-3.21907819670036	0.559811733333335	SERINC3	10955	serine incorporator 3	1.1947053442808049
0.77605968194396	0.0132254254538044	9.75168636842105	2.72235544481274	-3.24664342597476	0.35686067777778	YY1	7528	YY1 transcription factor	0.9587906096259298
0.77605968194396	0.014126040775552	6.03719563157895	2.6921589029636	-3.27791893664501	0.281007533333333	HNRNPM	4670	heterogeneous nuclear ribonucleoprotein M	0.8706172596753001
0.77605968194396	0.0143067316162582	10.0544046315789	2.68632157404022	-3.28395717367053	0.526559100000002	SERINC3	10955	serine incorporator 3	1.156051757838818
0.77605968194396	0.0147656105268485	6.99533510526316	-2.67180600215202	-3.29896106906081	-0.478857622222221	SRSF10	10772	serine and arginine rich splicing factor 10	-0.0126665747234002
0.77605968194396	0.0149025634150401	7.74086789473684	-2.66755669651282	-3.30335021901117	-0.3098518	COX11	1353	COX11, cytochrome c oxidase copper chaperone	0.1837894801393949
0.77605968194396	0.0150724967325811	8.79679431578947	-2.66233527275697	-3.3087415117558	-0.375500766666665	CHD9	80205	chromodomain helicase DNA binding protein 9	0.1074776890568722
0.77605968194396	0.0151040172366149	8.10998884210526	-2.66137290370059	-3.30973495073868	-0.631209466666667	DST	667	dystonin	-0.189763682486181
0.77605968194396	0.0162957294492913	4.91179810526316	2.62631654631264	-3.34587063085905	0.159205022222223	G3BP1	10146	G3BP stress granule assembly factor 1	0.7290313634580254
0.77605968194396	0.01654147701655	8.59653942105263	2.61939020176013	-3.35299771417059	0.296835777777778	LRRFIP1	9208	LRR binding FLII interacting protein 1	0.8890163563340581
0.77605968194396	0.0187149941867874	7.16797684210526	-2.56204114156479	-3.41183754975534	-0.747285322222219	RAB2A	5862	RAB2A, member RAS oncogene family	-0.3246927893502236
0.77605968194396	0.0206441195248798	6.47173494736842	-2.51617280429105	-3.45865977973966	-0.398631933333333	PSD3	23362	pleckstrin and Sec7 domain containing 3	0.0805895162829646
0.77605968194396	0.022625801410976	4.82014931578947	-2.47306720253799	-3.502448498763	-0.236039711111111	IZUMO4	113177	IZUMO family member 4	0.2695902625836019
0.77605968194396	0.0237115138640947	5.66874542105263	2.45092753536587	-3.5248528085544	0.442129622222222	SIK3	23387	SIK family kinase 3	1.05790909091614
0.77605968194396	0.0239264256373186	10.4216697894737	-2.44665766317546	-3.52916669920134	-0.197682777777779	CHD9	80205	chromodomain helicase DNA binding protein 9	0.3141771987034332
0.77605968194396	0.024052325726385	10.9194163157895	-2.44417288002943	-3.53167603513583	-0.310398111111109	HADH	3033	hydroxyacyl-CoA dehydrogenase	0.1831544361852577
0.77605968194396	0.0245944843314925	7.22958805263158	-2.43360957317662	-3.54233490157308	-0.272254900000003	NCK1	4690	NCK adaptor protein 1	0.2274929369313074
0.77605968194396	0.0248745091113878	6.68044105263158	-2.42823840433737	-3.54774912451216	-0.308195933333334	MAP2K4	6416	mitogen-activated protein kinase kinase 4	0.1857142956779052
0.77605968194396	0.0249400324890961	8.288884	-2.42698973860187	-3.54900725931863	-0.249339533333334	TMED5	50999	transmembrane p24 trafficking protein 5	0.2541302590772201
0.77605968194396	0.0252266755971931	9.20628863157895	-2.42156293687112	-3.55447283152954	-0.299937944444446	ACAP2	23527	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2	0.1953135621225756
0.77605968194396	0.0256889289636322	7.30818478947368	-2.41293129120764	-3.56315809190194	-0.408572855555557	SRSF10	10772	serine and arginine rich splicing factor 10	0.0690339714159469
0.77605968194396	0.0259121615005153	8.56148131578947	2.40881454223846	-3.56729689317365	0.401463066666668	SRPK2	6733	SRSF protein kinase 2	1.0106373995373774
0.77605968194396	0.0274926548147985	6.96606168421053	-2.38057734715466	-3.59562267533673	-0.1813012	IPO5	3843	importin 5	0.3332195021006425
0.77605968194396	0.0281107856577401	9.06251463157895	-2.36994244988164	-3.60626189902688	-0.196013644444445	RYK	6259	receptor-like tyrosine kinase	0.3161174357047098
0.77605968194396	0.0299805931689652	9.25983457894737	-2.33904371820852	-3.63707961467533	-0.324379655555557	TTC37	9652	tetratricopeptide repeat domain 37	0.1669019838949843
0.77605968194396	0.0320177831722017	7.31636984210526	-2.30734633816125	-3.66854355603287	-0.222028000000002	COG5	10466	component of oligomeric golgi complex 5	0.2858777812653326
