adj.P.Val	P.Value	AveExpr	t	B	logFC	Gene.symbol	Gene.ID	Gene.title	normalized_logFC
0.0043001356039002	1.92978306507215e-07	7.19776461538462	-9.51598826572716	7.19078359126913	-1.89435928571428	SYBU	55638	syntabulin	-1.6932552569644388
0.0064054820236559	6.63699096331526e-07	5.03043692307692	8.58033132421205	6.13918906171795	0.83690238095238				2.11931958064764
0.0064054820236559	9.18287269605174e-07	7.87641615384615	8.34581246833744	5.85724021478676	1.04028880952381	FUT6	2528	fucosyltransferase 6	2.403227193509056
0.0064054820236559	1.497392202701e-06	8.95892384615385	-8.00103400777411	5.42861224121844	-1.72191904761904	SERBP1	26135	SERPINE1 mRNA binding protein 1	-1.452545507042852
0.0064054820236559	1.54016107931318e-06	8.07550538461538	-7.98147615917145	5.40378389926672	-0.959694761904765	HAX1	10456	HCLS1 associated protein X-1	-0.3885547632055073
0.0064054820236559	1.72476291980145e-06	5.48295153846154	-7.90318176262566	5.30382984735348	-1.95064976190476	MFN1	55669	mitofusin 1	-1.771831270291989
0.0068107741977008	2.13954222429233e-06	6.21990384615385	-7.75554361316975	5.11288847355188	-1.11297428571429	EIF3A	8661	eukaryotic translation initiation factor 3 subunit A	-0.6025180252134894
0.0078558902200399	3.41831936028513e-06	8.33438307692308	-7.44075052840489	4.69485372148083	-1.92701428571428	TCEA1	6917	transcription elongation factor A1	-1.7388384512960777
0.0078558902200399	3.57786866409177e-06	5.07633076923077	7.41054574677976	4.65395078964448	1.04243761904762				2.406226721976534
0.0078558902200399	4.16768631968859e-06	7.71134538461538	-7.31006851634718	4.51687604039427	-1.81602642857142	SSR1	6745	signal sequence receptor subunit 1	-1.5839102301784793
0.0078558902200399	4.40037645374403e-06	7.24244076923077	-7.27450050651968	4.4679791930875	-2.5387869047619	ERO1B	56605	endoplasmic reticulum oxidoreductase 1 beta	-2.5928133458244313
0.0078558902200399	4.96367017711968e-06	6.19953615384615	-7.19602168378124	4.35939634428148	-1.97812547619048	AASDHPPT	60496	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	-1.8101846870332707
0.0078558902200399	5.01126814588753e-06	6.28706692307692	-7.1898261434895	4.35078339895106	-1.66919428571428	ANKHD1-EIF4EBP3///ANKHD1	404734///54882	ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1	-1.3789468830038358
0.0078558902200399	5.23118454687152e-06	6.66274692307692	-7.1619847443761	4.3120047677533	-1.39110261904762	CDC40	51362	cell division cycle 40	-0.9907580456534846
0.0078558902200399	5.534774330342e-06	9.16064461538462	-7.12551475841484	4.26102459316051	-1.9275030952381	PRDX4	10549	peroxiredoxin 4	-1.73952078170537
0.0078558902200399	5.64081333396038e-06	8.98776692307692	-7.11327149433252	4.24386345673907	-1.39005642857143	APEX1	328	apurinic/apyrimidinic endodeoxyribonuclease 1	-0.9892976658101502
0.0095000575105701	8.09614478455994e-06	5.94260769230769	-6.88253402610507	3.91602980363069	-1.42796833333333	PSMG1	8624	proteasome assembly chaperone 1	-1.0422189863504743
0.0095000575105701	8.43453868698067e-06	10.0072684615385	-6.85667057597329	3.87875770795681	-3.54687071428572	IAPP	3375	islet amyloid polypeptide	-4.0
0.0095000575105701	8.84733196976318e-06	5.96537846153846	-6.82656202729747	3.83523395369928	-2.38601095238095	UQCRC2	7385	ubiquinol-cytochrome c reductase core protein II	-2.3795530204046775
0.0095000575105701	9.85410383626239e-06	10.2788353846154	-6.75893101509842	3.73694255834922	-1.75269476190476	SNORD83B///SNORD139///RPL3	116938///116936///6122	small nucleolar RNA, C/D box 83B///small nucleolar RNA, C/D box 139///ribosomal protein L3	-1.49550540185164
0.0095000575105701	1.03515424445275e-05	8.43415769230769	-6.72815455773154	3.69197191977533	-1.5696838095238	SRP72	6731	signal recognition particle 72	-1.240039966016404
0.0095000575105701	1.03838479290448e-05	7.02625230769231	-6.72620996565372	3.68912539108292	-1.27020333333333	GPR89A///GPR89B	653519///51463	G protein-coupled receptor 89A///G protein-coupled receptor 89B	-0.8219944371625694
0.0095000575105701	1.08162353316685e-05	7.13902	-6.70077929228108	3.65184383000166	-1.35040904761905	HADHA	3030	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	-0.933953789812819
0.0095000575105701	1.1106923923662e-05	8.99221307692308	-6.68427700998875	3.62759597582739	-1.80783523809524	SPCS1	28972	signal peptidase complex subunit 1	-1.5724761273677865
0.0095000575105701	1.12911136625419e-05	5.07143307692308	-6.6740542210719	3.61255310142597	-2.13392166666666	UPF3A	65110	UPF3 regulator of nonsense transcripts homolog A (yeast)	-2.027660970193729
0.0095000575105701	1.17600307597792e-05	6.87734153846154	-6.64880093282642	3.5753209958899	-1.23687547619048	STOML2	30968	stomatin like 2	-0.7754719999002933
0.0095000575105701	1.18025359792258e-05	8.95346846153846	-6.64656441978682	3.57201867103376	-2.16089119047619	PDIA6	10130	protein disulfide isomerase family A member 6	-2.0653077944118134
0.0095000575105701	1.22161303782706e-05	5.29339461538462	6.62523452513895	3.5404836796836	0.730055952380953	PLCB3	5331	phospholipase C beta 3	1.970172389797452
0.0095000575105701	1.23637601672366e-05	7.06540153846154	6.61780444937613	3.52948160437016	0.814490476190476	PRKCZ	5590	protein kinase C zeta	2.088034748000142
0.0096678408278291	1.33198305262212e-05	8.44275230769231	-6.57183678686218	3.46121793855414	-1.83449928571428	IARS	3376	isoleucyl-tRNA synthetase	-1.609696536624769
0.0096678408278291	1.3796797640502e-05	4.39170230769231	6.55018567594432	3.42894759452585	0.687612142857144				1.9109249723208368
0.0096678408278291	1.38837188210983e-05	7.04719	-6.5463249418921	3.4231853637147	-1.50554238095238	BCL2L2	599	BCL2 like 2	-1.1505047890670865
0.0098077876672885	1.45248392505731e-05	6.61564923076923	-6.51861056608016	3.38175064582315	-1.5850730952381	PPP1R7	5510	protein phosphatase 1 regulatory subunit 7	-1.2615219075671638
0.0099792198114051	1.5363227292877e-05	6.98285153846154	-6.48424919204992	3.33020656323987	-2.32291404761904	ACSL1	2180	acyl-CoA synthetase long-chain family member 1	-2.291475896794601
0.0099792198114051	1.56744017142746e-05	6.97342923076923	-6.4719948397601	3.31177830866053	-3.20472142857143	CALM3///CALM2///CALM1	808///805///801	calmodulin 3///calmodulin 2///calmodulin 1	-3.522392975619478
0.0103040190471217	1.76119069607982e-05	6.84194153846154	6.40101832134337	3.2045667917629	0.881161904761908	APBA2	321	amyloid beta precursor protein binding family A member 2	2.181101558134565
0.0103040190471217	1.81416666162221e-05	7.61099538461538	-6.38303696206966	3.1772765871809	-2.07587785714285	USP1	7398	ubiquitin specific peptidase 1	-1.946637474579811
0.0103040190471217	1.86188924448505e-05	8.38758923076923	-6.36730487999651	3.15335730997032	-1.96713071428571	TM9SF2	9375	transmembrane 9 superfamily member 2	-1.794837072011521
0.0103040190471217	1.86650507120205e-05	8.98563230769231	-6.36580576281191	3.15107594710667	-1.13713595238095	BLOC1S5-TXNDC5///TXNDC5	100526836///81567	BLOC1S5-TXNDC5 readthrough (NMD candidate)///thioredoxin domain containing 5	-0.6362453547814777
0.0103040190471217	1.89075763770643e-05	7.04330230769231	-6.35799252301807	3.13917985486223	-2.33663047619048	UPF3A	65110	UPF3 regulator of nonsense transcripts homolog A (yeast)	-2.3106226929700098
