"adj.P.Val"	"P.Value"	"AveExpr"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.ID"	"Gene.title"
0.890329415833294	0.110026888482554	9.60391276369565	1.66001465321657	-4.25462634661493	0.225041570848488	"TMED9"	"54732"	"transmembrane p24 trafficking protein 9"
0.905335822731539	0.158993285099542	6.26520779421739	1.45403330846383	-4.43411013927484	0.195849917749998	"NFKB1"	"4790"	"nuclear factor kappa B subunit 1"
0.90675894232603	0.179427082849301	8.24687315856522	1.38323604534326	-4.49160612451721	0.128460704310603	"TMED9"	"54732"	"transmembrane p24 trafficking protein 9"
0.90675894232603	0.209803034247343	4.86164538943478	1.28893766534315	-4.56462885338176	0.281734472249998	"SRR"	"63826"	"serine racemase"
0.90675894232603	0.23100911742598	3.74989745456522	1.22919417973724	-4.60871039306703	0.202523917515152	"SRR"	"63826"	"serine racemase"
0.922018820294887	0.369906529752232	4.33068801686957	-0.9139495516583	-4.81128394811757	-0.123306074954545	"SRR"	"63826"	"serine racemase"
0.933482119566362	0.434844480910554	2.71258317791304	-0.794339340567409	-4.87408019732951	-0.0723483596969703	"PDE4B"	"5142"	"phosphodiesterase 4B"
0.94080602128612	0.501422141849783	3.78322211356522	0.682641131726914	-4.92531750768762	0.0548556915303009	"PDE4B"	"5142"	"phosphodiesterase 4B"
0.943224185150187	0.519441796339682	6.57974383826087	0.653901250485899	-4.93731680024864	0.0847482909924233	"SRR"	"63826"	"serine racemase"
0.968981129411303	0.748537965316633	11.8429035934783	-0.324306528460098	-5.03908458591018	-0.0526249859090893	"GAPDH"	"2597"	"glyceraldehyde-3-phosphate dehydrogenase"
0.969871286984801	0.765005632307944	9.10135219886956	0.302356887667481	-5.04346857626879	0.138805483075753	"GAPDH"	"2597"	"glyceraldehyde-3-phosphate dehydrogenase"
0.976743368133833	0.823435031275762	10.5340556819565	0.225603632413158	-5.05640426934356	0.0644343894393931	"GAPDH"	"2597"	"glyceraldehyde-3-phosphate dehydrogenase"
0.979309333862552	0.841617505575778	5.30295307943478	-0.202019730285795	-5.05962835249286	-0.047610092136364	"PDE4B"	"5142"	"phosphodiesterase 4B"
0.987054956327626	0.892743600269087	11.4949024434783	0.136282676064465	-5.06674461902617	0.0270179086363562	"GAPDH"	"2597"	"glyceraldehyde-3-phosphate dehydrogenase"
0.992278197652644	0.936687738461313	10.8793882534783	0.0802772295460436	-5.07062951045176	0.0196001699242423	"GAPDH"	"2597"	"glyceraldehyde-3-phosphate dehydrogenase"
0.994562650330148	0.954489097176471	11.3239292186957	-0.057674656423623	-5.07162870159672	-0.0130627203030294	"GAPDH"	"2597"	"glyceraldehyde-3-phosphate dehydrogenase"
