adj.P.Val	P.Value	AveExpr	t	B	logFC	Gene.symbol	Gene.ID	Gene.title	normalized_logFC
0.999545200266555	0.415378507632133	12.0164542239752	-0.828991547156528	-4.80632841810027	-0.096524791966365	GAPDH	2597	glyceraldehyde-3-phosphate dehydrogenase	-1.0530330509453476
0.999545200266555	0.488090891286675	12.8556341156528	-0.70432734152457	-4.85980390907904	-0.0601205099292326	GAPDH	2597	glyceraldehyde-3-phosphate dehydrogenase	-0.8814659197563297
0.999545200266555	0.503240846822792	10.0874143512085	-0.679759958668749	-4.86938074516198	-0.0909692243696405	TMED9	54732	transmembrane p24 trafficking protein 9	-1.0268506146669871
0.999545200266555	0.511311722132656	9.69365612929882	-0.666842266653609	-4.87428748048167	-0.0664084596759622	TMED9	54732	transmembrane p24 trafficking protein 9	-0.9110999473689808
0.999545200266555	0.55501835815799	7.76436484963765	0.598750072903443	-4.89867174893554	0.0537377027903254	SRR	63826	serine racemase	-0.3448717109025891
0.999545200266555	0.560410228397396	6.88590453289684	-0.590550108663896	-4.90143915751526	-0.0458250839891283	SRR	63826	serine racemase	-0.814094031604077
0.999545200266555	0.580811650505205	8.16635124930932	-0.559883094798091	-4.91146431755102	-0.0403369233626822	NFKB1	4790	nuclear factor kappa B subunit 1	-0.7882292728039046
0.999545200266555	0.581602922775685	12.6426466715538	-0.558704695197142	-4.91183929015096	-0.0535831459558782	GAPDH	2597	glyceraldehyde-3-phosphate dehydrogenase	-0.8506564457141601
0.999545200266555	0.609257533848436	12.3312529410307	-0.518002420661026	-4.92432301138677	-0.0549612466332654	GAPDH	2597	glyceraldehyde-3-phosphate dehydrogenase	-0.8571511976081214
0.999545200266555	0.609854712539871	12.8809316719509	-0.517133409644132	-4.92457959914356	-0.0441008969479757	GAPDH	2597	glyceraldehyde-3-phosphate dehydrogenase	-0.8059682340953631
0.999545200266555	0.636368065137849	12.9498068441145	-0.478942074813969	-4.93544337722477	-0.0443361497043888	GAPDH	2597	glyceraldehyde-3-phosphate dehydrogenase	-0.8070769399470796
0.999545200266555	0.722435920237623	7.57676667094199	-0.359456341896814	-4.9641713770446	-0.119935167397351	PDE4B	5142	phosphodiesterase 4B	-1.163362131152323
0.999545200266555	0.783835859565599	7.35821771169783	0.277455151967498	-4.97921813087694	0.0608991574963929	PDE4B	5142	phosphodiesterase 4B	-0.3111210043838661
0.999545200266555	0.946566717057081	6.3863384923052	0.0677323812761011	-5.00015387236832	0.0157981776769143	PDE4B	5142	phosphodiesterase 4B	-0.5236741791326254
