adj.P.Val	P.Value	AveExpr	t	B	logFC	Gene.symbol	Gene.ID	Gene.title	normalized_logFC
0.999960607914704	0.054314664977721	8.03341645454545	1.99041890827031	-4.33257310762202	0.534432166666669	TMED9	54732	transmembrane p24 trafficking protein 9	-0.3021822684310589
0.999960607914704	0.250348423525426	2.91536796969697	-1.16867752101284	-4.57078750130745	-0.295162444444445	SLC2A2	6514	solute carrier family 2 member 2	-2.4580098499011456
0.999960607914704	0.410514555445179	7.30266321212121	0.832853882460093	-4.63749457332292	0.153246277777776	IGF1R	3480	insulin like growth factor 1 receptor	-1.2927516886364674
0.999960607914704	0.495341447163475	2.9530983030303	0.688961374005716	-4.65971229633918	0.164193155555555	SFRP4	6424	secreted frizzled related protein 4	-1.2643045643082251
0.999960607914704	0.588862960851608	3.83149921212121	-0.545455700260121	-4.67786511502598	-0.0983063666666668	IGF1R	3480	insulin like growth factor 1 receptor	-1.946449436695288
0.999960607914704	0.61115362766826	6.25911663636364	-0.512980282966161	-4.68140625595702	-0.0918592222222241	TMED9	54732	transmembrane p24 trafficking protein 9	-1.9296955527754829
0.999960607914704	0.635995419439458	5.44060124242424	0.477425747886562	-4.685040335485	0.174210500000001	IGF1R	3480	insulin like growth factor 1 receptor	-1.2382729735081126
0.999960607914704	0.640712033394906	2.29302736363636	-0.470745606800147	-4.68569469130839	-0.0596706666666664	SFRP4	6424	secreted frizzled related protein 4	-1.8460487029226225
0.999960607914704	0.845245248698317	5.88991948484848	0.196626229790519	-4.70468488244966	0.0613318777777785	IGF1R	3480	insulin like growth factor 1 receptor	-1.531605215407664
0.999960607914704	0.999774410979787	6.104322	-0.0002847386596335	-4.70872078513697	-9.72888888854939e-05	IGF1R	3480	insulin like growth factor 1 receptor	-1.6912382337916028
