"adj.P.Val"	"P.Value"	"AveExpr"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.ID"	"Gene.title"
0.999601705366339	0.000459053701068638	8.02546603715	4.1373090325637	-1.48657150464741	0.705850857699999	"LPAR1"	"1902"	"lysophosphatidic acid receptor 1"
0.999601705366339	0.000868641755458656	5.8750882363	-3.87159866910137	-1.79117726083542	-0.346650712600001	"CHN1"	"1123"	"chimerin 1"
0.999601705366339	0.00107362296161313	7.0008674586	3.78307883595707	-1.89392557875592	0.436583416	"TYMS"	"7298"	"thymidylate synthetase"
0.999601705366339	0.00108394551871159	8.18773164645	3.77907658728364	-1.89858392588164	0.373280013899999	"TRAK2"	"66008"	"trafficking kinesin protein 2"
0.999601705366339	0.00120409416187312	6.20803075755	-3.7350816404044	-1.94985873840804	-0.227179459299998	"SLC4A3"	"6508"	"solute carrier family 4 member 3"
0.999601705366339	0.00126239287852633	4.8368778842	-3.71527606711526	-1.97298043227449	-0.316017925000001	"BICD1"	"636"	"BICD cargo adaptor 1"
0.999601705366339	0.00138048515747884	7.58716504645	3.67778506157408	-2.01681062297003	0.549274309099998	"DFNA5"	"1687"	"DFNA5, deafness associated tumor suppressor"
0.999601705366339	0.00169735885390219	6.934470738	3.59097765169916	-2.11857603319429	0.295993738800002	"KLF4"	"9314"	"Kruppel like factor 4"
0.999601705366339	0.00188108696092522	8.2738208984	3.5476993445579	-2.16943843876675	0.562451083599999	"C10orf10"	"11067"	"chromosome 10 open reading frame 10"
0.999601705366339	0.00195093621918989	8.2063607664	3.532328521616	-2.18752033825253	0.261256499199998	"PCNA"	"5111"	"proliferating cell nuclear antigen"
0.999601705366339	0.00200135998500311	8.6434304487	3.5215648459917	-2.20018751969011	0.919046859600003	"PPL"	"5493"	"periplakin"
0.999601705366339	0.00236723705433911	6.99050317735	3.45061647801575	-2.28377374726727	0.379013049700003	"PNRC1"	"10957"	"proline rich nuclear receptor coactivator 1"
0.999601705366339	0.00246930829001387	6.43352339595	-3.43274096131244	-2.30485466772124	-0.260487270899998	"LARGE1"	"9215"	"LARGE xylosyl- and glucuronyltransferase 1"
0.999601705366339	0.00250318100088838	7.3984937246	3.42696852161475	-2.31166373775964	0.258542742199998	"GDE1"	"51573"	"glycerophosphodiester phosphodiesterase 1"
0.999601705366339	0.00265057543851046	7.7017280309	3.40270921183321	-2.34028691812604	0.298769550800002	"PLEKHO2"	"80301"	"pleckstrin homology domain containing O2"
0.999601705366339	0.00296815458084674	4.4412314499	-3.35463665192407	-2.39703531273538	-0.185492838599998	"AFP"	"174"	"alpha fetoprotein"
0.999601705366339	0.00319670227568594	4.6982402143	-3.32305599166506	-2.43432948473512	-0.194684785200002	"MAP3K9"	"4293"	"mitogen-activated protein kinase kinase kinase 9"
0.999601705366339	0.00360835024192362	3.39627057505	3.2713610045591	-2.49538669436601	0.2166676113	"ABCC2"	"1244"	"ATP binding cassette subfamily C member 2"
0.999601705366339	0.00364851544873261	9.0722422377	3.26662868966649	-2.50097604532537	0.476132270400004	"GAS1"	"2619"	"growth arrest specific 1"
0.999601705366339	0.0037783739443787	8.61979868975	3.25166824890236	-2.51864530013089	0.465787616300004	"CEBPD"	"1052"	"CCAAT/enhancer binding protein delta"
0.999601705366339	0.00432091309285962	3.6082740664	-3.19413824033225	-2.58657531760867	-0.1917254638	"KALRN"	"8997"	"kalirin, RhoGEF kinase"
0.999601705366339	0.00448177359312671	8.4578860331	3.17842679919307	-2.60511963109669	0.2232918812	"FNDC3A"	"22862"	"fibronectin type III domain containing 3A"
0.999601705366339	0.00463883909065525	6.7735581038	3.16360509790337	-2.62260977609712	0.762637384600001	"ALDH1A3"	"220"	"aldehyde dehydrogenase 1 family member A3"
0.999601705366339	0.00483688508217887	9.00801388875	3.1455946148913	-2.64385676037842	0.361647547300002	"UBE2E3"	"10477"	"ubiquitin conjugating enzyme E2 E3"
