"adj.P.Val"	"P.Value"	"AveExpr"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.ID"	"Gene.title"
0.166511491560343	3.51936025110102e-06	7.50117394779167	-5.95652092052544	3.52027556016523	-0.261326072928576	"AAK1"	"22848"	"AP2 associated kinase 1"
0.999086031534715	0.000102254981387387	9.73819776883333	-4.62941172857016	0.981730634617573	-0.445014614342863	"YY1"	"7528"	"YY1 transcription factor"
0.999086031534715	0.000122945902889032	7.379341084625	-4.55761015132762	0.839326273134905	-0.281050860985719	""	""	""
0.999086031534715	0.000130994723514954	6.63968994154167	-4.53290087098797	0.790252528538354	-0.130050971757147	""	""	""
0.999086031534715	0.000135230317870045	6.64119502004167	-4.52050047957807	0.765612697990241	-0.105625760842861	"ARGFXP2"	"503640"	"arginine-fifty homeobox pseudogene 2"
0.999086031534715	0.000237024479414345	6.741124069625	4.30166693514912	0.32972148593231	0.108054913928568	""	""	""
0.999086031534715	0.000257542699775102	6.70566306308333	-4.26925134095905	0.265028032275706	-0.141694373000002	"STYK1"	"55359"	"serine/threonine/tyrosine kinase 1"
0.999086031534715	0.000270934105606625	6.805624939375	4.24945217134822	0.225504177999313	0.136921217271426	""	""	""
0.999086031534715	0.000283653321485335	6.672479503625	4.23152763657501	0.189717340796215	0.159305319814282	""	""	""
0.999086031534715	0.00035378708769793	6.67609098783333	-4.145124149959	0.0171677328521902	-0.108988562685712	""	""	""
0.999086031534715	0.000377063739307406	6.65105377158333	4.12017806543351	-0.0326545084305536	0.103535566771425	""	""	""
0.999086031534715	0.000387088485192815	6.762933003375	4.10990143128038	-0.0531784453577027	0.131979259499999	"GPATCH1"	"55094"	"G-patch domain containing 1"
0.999086031534715	0.000430481323267349	6.73556043375	4.06826261668477	-0.136329870981381	0.0859558956857098	""	""	""
0.999086031534715	0.000494810394915856	7.608934256875	-4.01361668015387	-0.245423678905501	-0.355973378957146	""	""	""
0.999086031534715	0.000585003076781111	6.61596437766667	-3.94780422699192	-0.37672708469192	-0.119883254285717	""	""	""
0.999086031534715	0.000595438671499628	7.02269896804167	-3.94084685816365	-0.390600786188195	-0.155973373642862	"ZNF234"	"10780"	"zinc finger protein 234"
0.999086031534715	0.000600179019653921	8.11413726020833	-3.93772615711622	-0.396823277906862	-0.371902223814292	"GNL3L"	"54552"	"G protein nucleolar 3 like"
0.999086031534715	0.000624908886120562	7.4120411155	-3.92183039196017	-0.428513424122663	-0.817299106971431	"MSMB"	"4477"	"microseminoprotein beta"
0.999086031534715	0.000667122054640316	6.6198926735	-3.89607884219341	-0.479832971037615	-0.0859424905714326	"ANKRD18A"	"253650"	"ankyrin repeat domain 18A"
0.999086031534715	0.000672534551953193	7.85894424258333	-3.89289392260653	-0.486178332537581	-0.21657928837143	"SPATS2"	"65244"	"spermatogenesis associated serine rich 2"
0.999086031534715	0.000700325007410073	6.73354408079167	-3.87692892152173	-0.517979352139068	-0.114541605957142	""	""	""
0.999086031534715	0.000709053266512979	6.84125974133333	3.87204341903206	-0.527708722783011	0.11945732971428	""	""	""
0.999086031534715	0.000713662618493203	6.815476230375	-3.86948727105649	-0.53279881827897	-0.138351744214289	"GPR3"	"2827"	"G protein-coupled receptor 3"
0.999086031534715	0.000763728698972907	7.27004234083333	-3.84272551054124	-0.586071935323279	-0.191731493085717	"UGGT1"	"56886"	"UDP-glucose glycoprotein glucosyltransferase 1"
0.999086031534715	0.000823527512208274	6.59419424883333	-3.81293865073618	-0.645325446097766	-0.0883992901142863	"TTTY4"	"114761"	"testis-specific transcript, Y-linked 4 (non-protein coding)"
0.999086031534715	0.000833164024751457	6.65007774779167	-3.80833868949428	-0.654471736802414	-0.106355849842858	"IGF2"	"3481"	"insulin like growth factor 2"
0.999086031534715	0.00093984489064011	6.619906910625	-3.76064689139272	-0.749227232535475	-0.0914182847571441	""	""	""
0.999086031534715	0.00103718140253453	6.68464137954167	3.7215647134721	-0.826769496933906	0.101164868299997	"NDST4"	"64579"	"N-deacetylase and N-sulfotransferase 4"
0.999086031534715	0.00104385802429354	6.882380360625	-3.71901756778594	-0.831819596060345	-0.130928865214291	""	""	""
0.999086031534715	0.00105785666383843	6.599150029375	-3.71372856755689	-0.842304347675819	-0.109644288557146	"TTTY21B"	"100101115"	"testis-specific transcript, Y-linked 21B (non-protein coding)"
0.999086031534715	0.00113553340249227	9.29983935304167	-3.68557353719743	-0.898083187988919	-0.610482151300005	"NBPF9"	"400818"	"neuroblastoma breakpoint family member 9"
0.999086031534715	0.00116098178239266	9.39079464404167	-3.67675907132964	-0.915533324897067	-0.834516387871437	"GIP"	"2695"	"gastric inhibitory polypeptide"
0.999086031534715	0.00120703903582029	7.26531725645833	-3.66127746234011	-0.946167471991012	-0.132057517614287	"NOL10"	"79954"	"nucleolar protein 10"
0.999086031534715	0.0012132529044316	6.76413801441667	-3.65923320789998	-0.950211066541296	-0.132332796314287	""	""	""
0.999086031534715	0.00126756822145703	7.31131717070833	-3.6417889854687	-0.984701985724897	-0.209027044442858	"NFATC2IP"	"84901"	"nuclear factor of activated T-cells 2 interacting protein"
0.999086031534715	0.00130526641163267	7.17384212754167	3.63010685687052	-1.00778541308652	0.413369521785711	"ODAM"	"54959"	"odontogenic, ameloblast asssociated"
