adj.P.Val	P.Value	AveExpr	t	B	logFC	Gene.symbol	Gene.ID	Gene.title	normalized_logFC
0.147480490159676	0.0005103878680932	7.83671713913043	4.026854229883	-0.100838433185371	2.30550481136364	SFRP4	6424	secreted frizzled related protein 4	2.6439828071313567
0.208748976757309	0.0021379270767291	9.71642936521739	3.44930485284929	-1.32712386627444	1.70469406969697	SFRP4	6424	secreted frizzled related protein 4	2.029554477120591
0.530549314826964	0.0503124309114879	4.17533739130435	2.06340486520648	-3.9741934132553	0.326982009848487	IGF1R	3480	insulin like growth factor 1 receptor	0.6206160852733351
0.641311265040241	0.105287776452176	2.64469355217391	1.68481645617876	-4.55459767345758	0.107266715909092	SLC2A2	6514	solute carrier family 2 member 2	0.3959208663454685
0.715382128092784	0.163594883960793	8.48994806521739	1.4381803902389	-4.88418888880181	0.253746074242425	IGF1R	3480	insulin like growth factor 1 receptor	0.5457202312372011
0.819068304154279	0.304034416442704	7.06265622608696	1.05085382527488	-5.3123683404124	0.529367004545457	IGF1R	3480	insulin like growth factor 1 receptor	0.8275882075858343
0.825673788748171	0.318150203706276	6.94871854782609	1.01996996183818	-5.34141862467948	0.27265911515152	IGF1R	3480	insulin like growth factor 1 receptor	0.5650619429199262
0.979083698550917	0.849329463346921	7.94339735652174	0.19208465609256	-5.80832875028509	0.029960169696972	TMED9	54732	transmembrane p24 trafficking protein 9	0.3168621398715574
0.982592859345043	0.873190388432533	3.74853368695652	0.161361989728519	-5.8134992683948	0.0108671962121232	IGF1R	3480	insulin like growth factor 1 receptor	0.2973364173774939
0.999294242571065	0.98972240068966	10.4843843478261	-0.0130194521919928	-5.82582708187842	-0.001501390151505	TMED9	54732	transmembrane p24 trafficking protein 9	0.2846874926213951
