adj.P.Val	P.Value	AveExpr	t	B	logFC	Gene.symbol	Gene.ID	Gene.title	normalized_logFC
0.999086031534715	0.0001022549813873	9.73819776883333	-4.62941172857016	0.981730634617573	-0.445014614342863	YY1	7528	YY1 transcription factor	-1.498192294139526
0.999086031534715	0.0049416436631708	7.26077505795833	-3.08970626164481	-2.0569379393542	-0.174066827042861	MAP2K4	6416	mitogen-activated protein kinase kinase 4	-0.5739653285631325
0.999086031534715	0.0050864714740425	6.83398801366667	3.0777130395241	-2.07967102227022	0.12255830445714	MAP4	4134	microtubule associated protein 4	0.4378493385055382
0.999086031534715	0.011524662734176	6.72250543295833	2.73144468278008	-2.72125931449124	0.0859419237571402	IZUMO4	113177	IZUMO family member 4	0.3129476120069183
0.999086031534715	0.0140878262651853	6.8771107645	2.64408642338933	-2.87788544628422	0.128926668514278	DTNA	1837	dystrobrevin alpha	0.4595723938840912
0.999086031534715	0.0149854282715684	9.009206863625	2.61699793459742	-2.92596049989123	0.239231267528572	MARCH6	10299	membrane associated ring-CH-type finger 6	0.8358311773641098
0.999086031534715	0.0250777743502852	6.753763603	2.38661034315317	-3.32446613303485	0.0726414649714249	PML	5371	promyelocytic leukemia	0.2675785658641469
0.999086031534715	0.0262223553884473	6.61702476066667	2.36621452642549	-3.35878342155288	0.0889741501142858	SGCD	6444	sarcoglycan delta	0.3232908054056613
0.999086031534715	0.0424317410157484	9.221318898875	-2.14110301738596	-3.72588607489213	-0.373996482214292	MAF	4094	MAF bZIP transcription factor	-1.2559431382701804
0.999086031534715	0.0430594433073046	6.55392351658333	2.13407084878627	-3.73698915849717	0.064874640999995	RAD17	5884	RAD17 checkpoint clamp loader component	0.2410852395195677
0.999086031534715	0.0537204286438708	6.61636433625	2.02680494254583	-3.90340681987266	0.0733597696285715	RAD17	5884	RAD17 checkpoint clamp loader component	0.2700287668429029
0.999086031534715	0.055542006672249	6.728443579125	2.01040704904541	-3.92834719362895	0.101847492042857	GRIN1	2902	glutamate ionotropic receptor NMDA type subunit 1	0.3672029180161145
0.999086031534715	0.0598647886027844	6.738760404375	-1.97331891913849	-3.98425130653196	-0.0800913261000042	PPM1A	5494	protein phosphatase, Mg2+/Mn2+ dependent 1A	-0.2534065488054313
0.999086031534715	0.0615692517035472	7.28367389579167	-1.95934157712712	-4.00513567570317	-0.143061984700004	RAD17	5884	RAD17 checkpoint clamp loader component	-0.4682050577660703
0.999086031534715	0.0620618763670568	9.054362934375	-1.95536524446189	-4.01105833770621	-0.183281772900001	SERINC3	10955	serine incorporator 3	-0.6053983272687669
0.999086031534715	0.0738432955862978	7.110984723875	-1.8676505471339	-4.13956873847256	-0.104918093528578	DST	667	dystonin	-0.3380928573899542
0.999086031534715	0.0795733399646818	7.17197730720833	1.82932348582704	-4.19440582579261	0.119231685271426	BUB3	9184	BUB3, mitotic checkpoint protein	0.4265019450232774
0.999086031534715	0.0880041715716067	9.03962993645833	1.77705118198101	-4.26786380149457	0.16212586947143	RERE	473	arginine-glutamic acid dipeptide repeats	0.5728178167973095
0.999086031534715	0.0934074257919311	7.93797182525	1.74576639776457	-4.31107753235104	0.146938769057144	RERE	473	arginine-glutamic acid dipeptide repeats	0.5210132685052864
0.999086031534715	0.098765295345372	6.650299326375	-1.71623174660015	-4.35134808484043	-0.0666140921571436	COPS8	10920	COP9 signalosome subunit 8	-0.2074345069020902
0.999086031534715	0.102555246205716	6.76831806220833	1.69615037251232	-4.3784335481703	0.0619607379571407	ACVR1B	91	activin A receptor type 1B	0.2311456574542632
0.999086031534715	0.103442527310497	6.71035183008333	-1.69153986773914	-4.38461806335868	-0.0655769479142885	ACVR1B	91	activin A receptor type 1B	-0.2038967157800773
0.999086031534715	0.107530830149125	6.99002106870833	-1.67071756133098	-4.41238939804046	-0.0528445367857193	EIF1AX	1964	eukaryotic translation initiation factor 1A, X-linked	-0.1604653306446115
0.999086031534715	0.116953317911048	6.92365003795833	-1.62514875408659	-4.47224355112981	-0.0666452299571469	CD44	960	CD44 molecule (Indian blood group)	-0.2075407207032751
0.999086031534715	0.121158062596958	6.94556091720833	1.60579786753639	-4.49727257717327	0.0716462878428565	COG5	10466	component of oligomeric golgi complex 5	0.2641839282961005
0.999086031534715	0.123596270724268	6.63351686841667	1.59483120232673	-4.51135325854849	0.0431348367714239	QKI	9444	QKI, KH domain containing RNA binding	0.1669288365659982
0.999086031534715	0.128320013547214	7.10431520625	-1.57408492493142	-4.53778322926905	-0.108136617171431	CA12	771	carbonic anhydrase 12	-0.3490715273754605
0.999086031534715	0.132360687107606	7.54575394933333	-1.55683327173297	-4.55955314437568	-0.133877891600005	COG5	10466	component of oligomeric golgi complex 5	-0.436877300555103
0.999086031534715	0.139942963709749	6.87103417358333	1.52559656278709	-4.59848522431396	0.0728901623714231	SERINC3	10955	serine incorporator 3	0.2684268947825625
0.999086031534715	0.147455073388661	6.57093386566667	-1.49598450911097	-4.63480809264706	-0.0608493907428587	PML	5371	promyelocytic leukemia	-0.187770598410085
0.999086031534715	0.153227803917934	6.73376634779167	-1.47405076400758	-4.66134157050535	-0.0703362934428577	PLXNC1	10154	plexin C1	-0.2201312660594219
0.999086031534715	0.157379683769915	6.86017177154167	1.45868485987332	-4.67974002035947	0.1267138607	SGCD	6444	sarcoglycan delta	0.4520243099083041
0.999086031534715	0.158886022413209	6.662756154625	1.45319066219461	-4.68628034028346	0.0874774298142853	PDLIM4	8572	PDZ and LIM domain 4	0.3181853595373978
