adj.P.Val	P.Value	AveExpr	t	B	logFC	Gene.symbol	Gene.ID	Gene.title	normalized_logFC
2.65088731629975e-16	2.0995464250750403e-20	9.84205712227143	-12.8839270637815	35.8442814082458	-0.470937346491688				1.5005138678458358
2.56882190167407e-12	4.06909852950115e-16	8.76145076134286	10.4594582065359	26.2848494400783	0.95848075829999	WSB1	26118	WD repeat and SOCS box containing 1	3.128678147826191
3.2309636134930698e-12	8.248893427214901e-16	7.39085979748571	10.2914307028078	25.5981595874715	0.676581526683323	N4BP1	9683	NEDD4 binding protein 1	2.8075836703366566
3.2309636134930698e-12	1.16093918974028e-15	10.6150733594286	-10.2103780749974	25.2659941562131	-0.451384703166681	SLC22A6	9356	solute carrier family 22 member 6	1.5227851090832702
3.2309636134930698e-12	1.2794882042979102e-15	7.2364366004	10.1873404362717	25.1714762695346	0.760039920266656	DYX1C1-CCPG1///CCPG1	100533483///9236	DYX1C1-CCPG1 readthrough (NMD candidate)///cell cycle progression 1	2.9026461120683056
3.28156847952487e-12	1.5594337776927902e-15	10.5997307788571	-10.140490878735	24.9791211858913	-0.420626155583351	CNGB1	1258	cyclic nucleotide gated channel beta 1	1.5578203225812501
3.89727649692565e-12	2.16069503235225e-15	7.65035065354286	10.063366248809	24.6620534276209	0.728341547658318	SMC5	23137	structural maintenance of chromosomes 5	2.866540400351491
5.0436904482366696e-12	3.58406706518176e-15	9.4967661244	-9.94389584444228	24.1699231473376	-0.392370052316679	GBX2	2637	gastrulation brain homeobox 2	1.5900051521115417
5.0436904482366696e-12	3.835623338167041e-15	7.9529048914	9.92790120736441	24.1039496445376	0.533961865441654	ACTL6A	86	actin like 6A	2.6451341831794846
5.0436904482366696e-12	3.9946859244706706e-15	7.70949948112857	9.91832241444964	24.0644300689145	1.21272144945833	LUC7L3	51747	LUC7 like 3 pre-mRNA splicing factor	3.418268443677282
5.2002654643387294e-12	4.53056550829448e-15	7.9609089049	-9.88865717649412	23.941993503	-0.591622833200014	EXOC6B	23233	exocyst complex component 6B	1.3630482810368747
6.88822005032475e-12	6.5946198261394606e-15	7.6255804525	9.80027719182813	23.5768241198237	0.889424561899995	YTHDC1	91746	YTH domain containing 1	3.050020383584311
6.88822005032475e-12	7.44653687243626e-15	8.33016578954286	9.77170197049009	23.4586311709822	0.812058483524991	CEP350	9857	centrosomal protein 350	2.961897332064196
6.88822005032475e-12	7.63781725839906e-15	6.8579941164	9.76573839160391	23.4339570067276	0.602307316974991	LOC101930404///SNORD116-28///SNORD115-26///SNORD115-13///SNORD115-7///SNORD116-22///SNORD116-4///PWARSN///SNORD107///SNRPN///IPW	101930404///100033820///100033802///100033450///100033444///100033433///100033416///347746///91380///6638///3653	uncharacterized LOC101930404///small nucleolar RNA, C/D box 116-28///small nucleolar RNA, C/D box 115-26///small nucleolar RNA, C/D box 115-13///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-4///Prader Willi/Angelman region RNA, SNRPN neighbor///small nucleolar RNA, C/D box 107///small nuclear ribonucleoprotein polypeptide N///imprinted in Prader-Willi syndrome (non-protein coding)	2.72298238064717
7.0240239317442895e-12	8.344714000963441e-15	9.91474220354286	-9.74492990198654	23.3478420563518	-0.418066984316681	IZUMO4	113177	IZUMO family member 4	1.5607353208093944
7.12048997472008e-12	9.023272580034951e-15	10.3807569286143	9.72655731679976	23.2717819180427	0.761840862624986	RAC1	5879	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	2.9046974573033406
7.893441896975929e-12	1.0627951231474e-14	6.77702700294286	9.68810839990415	23.1125303037542	0.79424825268332	RECQL	5965	RecQ like helicase	2.941610768197818
8.00406268802144e-12	1.1753254281502201e-14	8.3204703083	9.66447853068035	23.0146060580997	0.883632558199991	PRRC2C	23215	proline rich coiled-coil 2C	3.043423060168405
8.00406268802144e-12	1.24705577877732e-14	10.2976472412857	-9.65057349825626	22.9569642571306	-0.391903339250012	NCR3	259197	natural cytotoxicity triggering receptor 3	1.590536756924437
8.00406268802144e-12	1.2678699014765501e-14	6.61552473665714	9.64668869584465	22.9408578485038	0.518721880383324	ZMYM2	7750	zinc finger MYM-type containing 2	2.627775231857804
9.55009714724208e-12	1.58840519635739e-14	6.4146434441	9.59381363291237	22.7215355066861	0.548853555716659	GALC	2581	galactosylceramidase	2.6620964128399427
