adj.P.Val	P.Value	AveExpr	t	B	logFC	Gene.symbol	Gene.ID	Gene.title	normalized_logFC
0.999947866409012	0.0012220093850685	0.067216755	4.59512456995254	-3.94481207325276	0.649046665	RECQL	5965	RecQ like helicase	0.8943357581200759
0.999947866409012	0.0013138102419789	-0.08158541	-4.54520775442783	-3.95028009432503	-0.928074366	LMNA	4000	lamin A/C	-0.7903440793244547
0.999947866409012	0.0019714453595904	0.04006606375	-4.26997727891077	-3.98229294025639	-0.6530219325	IPO5	3843	importin 5	-0.4965332177295827
0.999947866409012	0.0035863999967224	-0.1260643275	-3.87670884324781	-4.03395821660143	-0.651083405	KRR1	11103	KRR1, small subunit processome component homolog	-0.4944624836962465
0.999947866409012	0.0037662918958422	-0.0091192137499999	-3.8451403027613	-4.03842930491754	-0.5519567775	PDE4D	5144	phosphodiesterase 4D	-0.3885754734918127
0.999947866409012	0.0043906593046335	0.09430905	-3.74673689881408	-4.05268941031759	-1.752704965	CD44	960	CD44 molecule (Indian blood group)	-1.6712140418499275
0.999947866409012	0.0047956120104061	0.27591370875	-3.69049443710355	-4.06106265948899	-1.3230051825	TFRC	7037	transferrin receptor	-1.2122089651925925
0.999947866409012	0.0054535485903717	0.1821758125	-3.60897449243012	-4.07349177234597	-1.504692423	TFRC	7037	transferrin receptor	-1.406287177818549
0.999947866409012	0.0078596106990606	0.1247891145	-3.37986874043002	-4.11031736855968	-0.676800006	HNRNPD	3184	heterogeneous nuclear ribonucleoprotein D	-0.5219329430590487
0.999947866409012	0.0079123398575401	0.087915825	-3.37571053399684	-4.11101195342418	-1.110461865	PSD3	23362	pleckstrin and Sec7 domain containing 3	-0.9851703077036476
0.999947866409012	0.0082496708281992	-0.7594434	-3.34977222209593	-4.11536597228742	-2.93245055	CD44	960	CD44 molecule (Indian blood group)	-2.9314176415086672
0.999947866409012	0.0082856355582842	-0.02832414375	-3.3470720843047	-4.11582133015445	-0.5359967125	RBM8A	9939	RNA binding motif protein 8A	-0.3715269406390384
0.999947866409012	0.008527467368938	-0.03388220375	3.32922633031411	-4.11884090460603	0.8091930155	HNRNPM	4670	heterogeneous nuclear ribonucleoprotein M	1.0654040036285437
0.999947866409012	0.0117650045296504	-0.0107424875	-3.1308560652584	-4.15358226955549	-0.434682255	NR3C1	2908	nuclear receptor subfamily 3 group C member 1	-0.2633028916047948
0.999947866409012	0.0122525792466239	0.0067989225	3.10597772866487	-4.15809178145039	0.459568865	RERE	473	arginine-glutamic acid dipeptide repeats	0.6919356740244709
0.999947866409012	0.014928670330392	-0.00115096625	2.98535831337823	-4.18043498345135	0.3678882075	ATP6V0E1	8992	ATPase H+ transporting V0 subunit e1	0.5940024449710384
0.999947866409012	0.0163418352837386	0.05711234125	-2.93033633235796	-4.19088912103684	-0.4349594175	ILF3	3609	interleukin enhancer binding factor 3	-0.2635989564382908
0.999947866409012	0.0177845105372151	0.34890446875	-2.87896895589015	-4.20079523113723	-1.4346232425	CD44	960	CD44 molecule (Indian blood group)	-1.3314393168780585
0.999947866409012	0.0193914773552755	0.011382701875	-2.82653056854696	-4.21105191206548	-0.55680226375	SERBP1	26135	SERPINE1 mRNA binding protein 1	-0.3937514192991003
0.999947866409012	0.0197811122674916	0.2224068675	-2.81448227788346	-4.21342884050173	-1.489388705	FAS	355	Fas cell surface death receptor	-1.389939754478319
0.999947866409012	0.0216449829118838	-0.1739184855	2.75999318907221	-4.22427238550323	0.537410734	NCK1	4690	NCK adaptor protein 1	0.7750863166420183
0.999947866409012	0.0242257059558635	-0.043127835	-2.69191876479292	-4.23803163171561	-0.656472085	LRRFIP1	9208	LRR binding FLII interacting protein 1	-0.5002186687752599
0.999947866409012	0.0243599502905526	-0.157657433625	2.6885810750817	-4.23871220299008	0.87496841275	WSB1	26118	WD repeat and SOCS box containing 1	1.1356652476097473
0.999947866409012	0.0248192602697008	0.0226204415	2.67730004357409	-4.24101652818183	0.896065002	SERINC3	10955	serine incorporator 3	1.1582006129049454
0.999947866409012	0.0313180957103241	0.03347343125	2.53693673316412	-4.27019814929504	0.3587992175	NFIB	4781	nuclear factor I B	0.5842935907393345
